SatNAME,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
GONETS-M 13             ,40554U,15020C,20302.44353000,.00000042,00000-0,23484-3,0,9992,40554,82.4863,232.8886,0.0013146,134.0997,226.1164,12.42886910
COSMOS 2504             ,40555U,15020D,20302.67102883,.00000075,00000-0,18154-4,0,9994,40555,82.5220,18.2646,0.0617155,96.2801,270.8969,13.59422868
THOR 7                  ,40613U,15022A,20302.34980194,-.00000012,00000-0,00000+0,0,9992,40613,0.0098,188.2643,0.0002719,18.7657,315.4236,1.00274388 
TURKMENALEM52E/MONACOSAT,40617U,15023A,20302.43519282,.00000100,00000-0,00000+0,0,9990,40617,0.0113,228.2712,0.0003671,350.5111,27.1261,1.00270404 
AEROCUBE 8A             ,40659U,15025J,20302.54066816,.00032556,00000-0,29889-3,0,9990,40659,55.0159,35.3435,0.0095474,160.8810,199.5853,15.61719035
AEROCUBE 8B             ,40660U,15025K,20302.80453786,.00032815,00000-0,29710-3,0,9998,40660,55.0131,31.6420,0.0094185,163.7874,196.6214,15.62187476
DIRECTV 15              ,40663U,15026A,20302.47610647,-.00000106,00000-0,00000-0,0,9993,40663,0.0322,100.1597,0.0000237,42.5631,323.1009,1.00271741 
SKY MEXICO-1            ,40664U,15026B,20302.48090446,-.00000237,00000-0,00000-0,0,9999,40664,0.0176,246.9939,0.0002377,342.5617,262.0700,1.00267858 
SENTINEL-2A             ,40697U,15028A,20302.76002237,-.00000108,00000-0,-24644-4,0,9991,40697,98.5666,15.0844,0.0001284,90.5163,269.6167,14.30817525
COSMOS 2506             ,40699U,15029A,20302.85605518,-.00000041,00000-0,11486-5,0,9991,40699,98.3528,355.2472,0.0010292,75.9745,284.2590,14.54315801
GAOFEN 8                ,40701U,15030A,20302.74017734,.00001605,00000-0,70323-4,0,9992,40701,97.4881,64.8194,0.0011193,47.2611,88.7950,15.23444030
DMC3-FM1                ,40715U,15032A,20302.73765958,.00000035,00000-0,12974-4,0,9990,40715,97.9146,193.3314,0.0016101,151.6460,208.5634,14.73704603
DMC3-FM2                ,40716U,15032B,20302.69293140,.00000030,00000-0,12216-4,0,9999,40716,97.9170,193.6850,0.0012985,159.4838,200.6898,14.73681877
DMC3-FM3                ,40717U,15032C,20302.71519749,.00000038,00000-0,13476-4,0,9996,40717,97.9189,194.4513,0.0016865,153.0101,207.1998,14.73683162
CARBONITE 1 (CBNT-1)    ,40718U,15032D,20302.57249077,.00000146,00000-0,28960-4,0,9999,40718,97.8162,179.1004,0.0017294,138.1835,222.0702,14.74855947
NAVSTAR 74 (USA 262)    ,40730U,15033A,20301.58875861,-.00000085,00000-0,00000-0,0,9994,40730,55.5154,350.6774,0.0056518,353.5887,6.3992,2.00556195 
METEOSAT-11 (MSG-4)     ,40732U,15034A,20302.27480090,-.00000011,00000-0,00000-0,0,9999,40732,0.5280,268.5719,0.0002000,267.4193,319.7198,1.00269314 
STAR ONE C4             ,40733U,15034B,20302.41085399,-.00000269,00000-0,00000+0,0,9993,40733,0.0536,67.0005,0.0001842,177.1529,230.9829,1.00276646 
WGS F7 (USA 263)        ,40746U,15036A,20302.74679965,.00000015,00000-0,00000+0,0,9991,40746,0.0122,250.6599,0.0000076,242.9196,347.8504,1.00270828 
BEIDOU 18               ,40748U,15037A,20302.66926306,-.00000109,00000-0,00000+0,0,9994,40748,55.9408,11.8599,0.0001194,326.6372,40.9885,1.86232008 
BEIDOU 19               ,40749U,15037B,20301.52986715,-.00000114,00000-0,00000-0,0,9996,40749,55.9440,11.8862,0.0004419,281.6744,179.1292,1.86232161 
INTELSAT 34 (IS-34)     ,40874U,15039A,20302.41373278,-.00000289,00000-0,00000+0,0,9992,40874,0.0186,260.8731,0.0000464,192.7098,37.0991,1.00270048 
EUTELSAT 8 WEST B       ,40875U,15039B,20302.41577323,-.00000069,00000-0,00000-0,0,9997,40875,0.0714,359.3328,0.0002742,185.3346,354.2536,1.00271381 
YAOGAN 27               ,40878U,15040A,20302.73158597,-.00000005,00000-0,10000-3,0,9999,40878,100.2162,346.5801,0.0007747,276.1385,83.8839,13.15966870
GSAT-6                  ,40880U,15041A,20302.44129933,-.00000164,00000-0,00000+0,0,9994,40880,0.0914,100.9392,0.0006221,128.1209,49.5788,1.00271133 
INMARSAT 5-F3           ,40882U,15042A,20302.46066571,.00000046,00000-0,00000+0,0,9995,40882,0.0216,244.6243,0.0000309,11.9486,126.1202,1.00267961 
MUOS-4                  ,40887U,15044A,20302.43964185,-.00000102,00000-0,00000-0,0,9992,40887,2.8344,346.9934,0.0051847,355.7073,287.8497,1.00272194 
GSAT0205 (GALILEO 9)    ,40889U,15045A,20299.56470382,-.00000021,00000-0,00000-0,0,9995,40889,56.0548,278.5164,0.0004222,340.3058,19.6621,1.70474838 
GSAT0206 (GALILEO 10)   ,40890U,15045B,20300.37082695,-.00000025,00000-0,00000-0,0,9999,40890,56.0527,278.4908,0.0003297,316.1044,43.8512,1.70474854 
TJS-1                   ,40892U,15046A,20302.65773498,-.00000159,00000-0,10000-3,0,9995,40892,0.1090,96.4943,0.0004936,239.5884,93.1590,1.00273686 
GAOFEN 9-01             ,40894U,15047A,20302.75184797,.00000072,00000-0,17772-4,0,9994,40894,97.8804,18.8687,0.0032899,340.5812,19.4140,14.76302506
EXPRESS-AM8             ,40895U,15048A,20302.35022501,-.00000116,00000-0,00000+0,0,9997,40895,0.0027,300.2883,0.0000612,346.4833,222.4711,1.00271192 
2015-049A               ,40899U,15049A,20302.82074368,.00000802,00000-0,44155-4,0,9997,40899,97.4730,303.5380,0.0013194,283.4809,199.8886,15.16822814
NUDT-PHONESAT           ,40900U,15049B,20302.84835942,.00003508,00000-0,14476-3,0,9993,40900,97.4303,312.6810,0.0010982,229.0735,253.7466,15.24660768
ZDPS 2A                 ,40901U,15049C,20302.85799861,.00001839,00000-0,92113-4,0,9994,40901,97.4645,306.8458,0.0011574,269.4924,211.2103,15.18588250
ZDPS 2B                 ,40902U,15049D,20302.84046505,.00001806,00000-0,90507-4,0,9993,40902,97.4651,304.1017,0.0011547,266.0801,215.3981,15.18591014
XW-2A                   ,40903U,15049E,20302.81161655,.00003728,00000-0,84525-4,0,9993,40903,97.2731,351.7768,0.0014174,133.3921,317.2783,15.43624542
KAITUO 1A               ,40904U,15049F,20302.81356688,.00000779,00000-0,44217-4,0,9993,40904,97.4822,301.8848,0.0012930,283.3261,199.9971,15.15831481
2015-049G               ,40905U,15049G,20302.86701601,.00000874,00000-0,50778-4,0,9993,40905,97.4920,299.0864,0.0013945,280.2669,198.1822,15.14669095
XW-2C                   ,40906U,15049H,20302.83362660,.00000812,00000-0,45413-4,0,9991,40906,97.4823,302.2619,0.0012992,272.1190,210.5180,15.16237917
XW-2D                   ,40907U,15049J,20302.87103191,.00001248,00000-0,67448-4,0,9994,40907,97.4809,302.0293,0.0012287,268.7754,208.3894,15.16494621
LILACSAT-2              ,40908U,15049K,20302.81476078,.00000662,00000-0,39859-4,0,9990,40908,97.4977,300.1431,0.0014247,282.5606,200.6032,15.14142050
XW-2F                   ,40910U,15049M,20302.45883056,.00001612,00000-0,82027-4,0,9992,40910,97.4718,304.3926,0.0012964,257.9894,260.6704,15.18209441
XW-2B                   ,40911U,15049N,20302.53144362,.00001298,00000-0,70146-4,0,9991,40911,97.4815,302.3920,0.0012236,271.7012,204.2202,15.16417868
KAITUO 1B               ,40912U,15049P,20302.49955311,.00001795,00000-0,84856-4,0,9996,40912,97.4500,308.7010,0.0013294,229.9473,254.3532,15.20637476
COSMOS 2507             ,40920U,15050A,20302.73977024,.00000002,00000-0,-60845-4,0,9992,40920,82.4884,280.4903,0.0010084,147.7722,212.4055,12.42876119
COSMOS 2508             ,40921U,15050B,20302.44290537,.00000029,00000-0,13757-3,0,9995,40921,82.4836,279.9723,0.0012981,185.1395,174.9557,12.42875577
COSMOS 2509             ,40922U,15050C,20302.47136574,.00000009,00000-0,-95801-5,0,9990,40922,82.4832,280.0232,0.0014640,200.0219,160.0288,12.42882715
PUJIANG 1 (PJ-1)        ,40925U,15051A,20302.86376336,.00001499,00000-0,47858-4,0,9990,40925,97.1355,315.9774,0.0014876,99.4000,21.6945,15.33902903
TIANWANG 1C (TW-1C)     ,40926U,15051B,20302.75137446,.00061114,00000-0,44364-3,0,9994,40926,97.0671,355.8369,0.0002849,310.0959,145.1589,15.73212480
TIANWANG 1A (TW-1A)     ,40928U,15051D,20302.74419628,.00005374,00000-0,12197-3,0,9995,40928,97.1011,327.3174,0.0012025,66.3983,44.4864,15.43387430
ASTROSAT                ,40930U,15052A,20302.45257066,.00000784,00000-0,20950-4,0,9990,40930,5.9965,114.2952,0.0008703,346.1962,13.7927,14.76340357
LAPAN-A2                ,40931U,15052B,20301.73085651,.00000821,00000-0,25171-4,0,9992,40931,5.9984,112.0989,0.0014175,350.1155,9.8699,14.76648994
LEMUR-2-JOEL            ,40932U,15052C,20301.73241935,.00000978,00000-0,44637-4,0,9993,40932,6.0082,90.8194,0.0013247,32.9230,327.1721,14.78030197
LEMUR-2-CHRIS           ,40933U,15052D,20302.55348141,.00000974,00000-0,43788-4,0,9994,40933,6.0066,81.6876,0.0013894,53.6158,306.5251,14.78173024
LEMUR-2-PETER           ,40935U,15052F,20302.45756798,.00001035,00000-0,54057-4,0,9996,40935,6.0036,101.0304,0.0010392,6.0457,353.9796,14.77331429
EXACTVIEW 9             ,40936U,15052G,20302.56755454,.00000868,00000-0,32190-4,0,9994,40936,6.0029,111.0707,0.0010660,343.8976,16.0813,14.76607368
BEIDOU 20               ,40938U,15053A,20302.70927111,-.00000141,00000-0,00000+0,0,9999,40938,52.4203,282.7067,0.0047807,192.5755,272.6189,1.00288429 
SKY MUSTER (NBN1A)      ,40940U,15054A,20302.45281447,-.00000282,00000-0,00000+0,0,9996,40940,0.0160,255.6013,0.0001878,316.3052,128.6215,1.00270827 
ARSAT 2                 ,40941U,15054B,20302.40867308,-.00000229,00000-0,00000+0,0,9999,40941,0.0097,201.8176,0.0001870,1.0364,260.4858,1.00270789 
MORELOS 3               ,40946U,15056A,20302.17202156,-.00000056,00000-0,00000+0,0,9992,40946,4.6160,329.1385,0.0001134,183.6954,192.9885,1.00270984 
LINGQIAO VIDEO A        ,40959U,15057B,20302.72508467,.00000021,00000-0,10747-4,0,9997,40959,97.8393,2.1875,0.0019471,83.2058,277.1362,14.73313995
LINGQIAO VIDEO B        ,40960U,15057C,20302.71795685,.00000034,00000-0,12782-4,0,9993,40960,97.8413,2.7133,0.0019612,84.0898,276.2538,14.73429727
JILIN 1                 ,40961U,15057D,20302.73989807,.00000078,00000-0,19435-4,0,9997,40961,97.8460,3.8155,0.0019803,83.7532,276.5931,14.73752355
AEROCUBE 5C             ,40965U,15058B,20302.49579223,.00000083,00000-0,29175-4,0,9990,40965,64.7773,100.9690,0.0179039,25.7546,335.2337,14.74581402
AEROCUBE 7              ,40966U,15058C,20302.78750239,.00000164,00000-0,38418-4,0,9991,40966,64.7771,98.3744,0.0178021,25.3113,335.6580,14.74895020
APSTAR 9                ,40982U,15059A,20302.74025696,-.00000268,00000-0,00000+0,0,9995,40982,0.0388,83.4167,0.0002661,82.9768,279.6811,1.00272625 
TURKSAT 4B              ,40984U,15060A,20302.43475664,.00000111,00000-0,00000-0,0,9996,40984,0.0203,242.2211,0.0002313,319.5600,41.9255,1.00271769 
TIANHUI 1-03            ,40988U,15061A,20302.75273806,.00001065,00000-0,47639-4,0,9992,40988,97.3359,63.2611,0.0008052,3.6042,128.4732,15.23403102
NAVSTAR 75 (USA 265)    ,41019U,15062A,20301.13770257,.00000053,00000-0,00000-0,0,9995,41019,55.4099,111.4769,0.0061718,209.3421,150.3444,2.00564193 
CHINASAT 2C (ZX 2C)     ,41021U,15063A,20302.56438284,-.00000327,00000-0,00000+0,0,9992,41021,0.0463,27.2270,0.0000940,331.2630,345.4540,1.00267678 
YAOGAN 28               ,41026U,15064A,20302.61037228,.00001232,00000-0,54602-4,0,9994,41026,97.4727,73.6760,0.0002391,37.7822,58.7634,15.23520584
GSAT-15                 ,41028U,15065A,20302.78933806,-.00000260,00000-0,00000+0,0,9991,41028,0.0143,258.5323,0.0003553,285.7987,230.9368,1.00271728 
BADR-7 (ARABSAT-6B)     ,41029U,15065B,20302.39910492,.00000141,00000-0,00000+0,0,9992,41029,0.0579,263.8094,0.0006239,326.3607,336.7524,1.00268851 
COSMOS 2510             ,41032U,15066A,20299.74537918,-.00000858,00000-0,00000+0,0,9995,41032,62.8031,232.9780,0.6847927,270.8936,58.3402,2.00651957 
LAOSAT 1                ,41034U,15067A,20302.52132889,-.00000347,00000-0,00000-0,0,9991,41034,0.0111,255.3694,0.0001939,280.9990,177.1481,1.00269184 
TELSTAR 12V             ,41036U,15068A,20302.41577323,-.00000123,00000-0,00000-0,0,9990,41036,0.0187,241.3527,0.0001340,338.7708,311.7873,1.00269079 
YAOGAN 29               ,41038U,15069A,20302.51906752,.00000007,00000-0,77834-5,0,9990,41038,98.0225,290.3496,0.0001532,118.9332,241.2028,14.80464793
CHINASAT 1C (ZX 1C)     ,41103U,15073A,20302.77827291,-.00000152,00000-0,00000+0,0,9993,41103,1.9325,91.1391,0.0001972,96.6663,211.4785,1.00273583 
ELEKTRO-L 2             ,41105U,15074A,20302.42341134,-.00000118,00000-0,00000+0,0,9997,41105,1.5143,95.4472,0.0002955,108.1024,331.5940,1.00270302 
COSMOS 2513             ,41121U,15075A,20302.44077591,-.00000143,00000-0,00000+0,0,9999,41121,0.0529,96.6295,0.0003338,139.7788,39.7865,1.00273593 
VELOX-CI                ,41166U,15077A,20302.44379064,.00001260,00000-0,35530-4,0,9991,41166,14.9821,224.2060,0.0011200,69.6676,290.4847,15.10090963
KENT RIDGE 1            ,41167U,15077B,20301.98447317,.00001010,00000-0,21538-4,0,9993,41167,14.9812,239.6186,0.0011008,38.1577,40.8950,15.09203033
ATHENOXAT 1             ,41168U,15077C,20301.82496949,.00002961,00000-0,11862-3,0,9996,41168,14.9875,170.0063,0.0011199,172.3778,256.7104,15.14685293
TELEOS 1                ,41169U,15077D,20302.39059848,.00001629,00000-0,56410-4,0,9992,41169,14.9807,219.1431,0.0010183,73.6207,286.5257,15.10676788
GALASSIA                ,41170U,15077E,20301.96686734,.00002643,00000-0,10094-3,0,9990,41170,14.9876,160.3738,0.0012516,201.6170,158.3622,15.14969512
VELOX-II                ,41171U,15077F,20302.39487940,.00002091,00000-0,80387-4,0,9997,41171,14.9901,206.3118,0.0008583,94.1052,266.0250,15.11901350
DAMPE                   ,41173U,15078A,20302.80321957,.00000107,00000-0,73191-5,0,9993,41173,97.3346,293.7965,0.0014797,136.6367,345.6127,15.23910587
GSAT0209 (GALILEO 12)   ,41174U,15079A,20298.78478472,.00000028,00000-0,00000-0,0,9997,41174,55.0114,157.9208,0.0003226,338.0550,22.0202,1.70473106 
GSAT0208 (GALILEO 11)   ,41175U,15079B,20300.76429236,.00000044,00000-0,00000-0,0,9992,41175,55.0101,157.8656,0.0002539,348.4037,11.6881,1.70473133 
ORBCOMM FM114           ,41179U,15081A,20302.76150424,.00000034,00000-0,46177-4,0,9999,41179,47.0041,330.3022,0.0002569,191.7777,168.3048,14.54824531
ORBCOMM FM110           ,41182U,15081D,20302.80733032,.00000045,00000-0,48574-4,0,9995,41182,47.0027,329.6364,0.0001782,307.1410,52.9312,14.54824415
ORBCOMM FM118           ,41183U,15081E,20302.78508377,.00000042,00000-0,47949-4,0,9997,41183,47.0048,329.8121,0.0001436,305.9551,54.1200,14.54828157
ORBCOMM FM112           ,41184U,15081F,20302.56025954,.00000010,00000-0,40500-4,0,9990,41184,46.9991,239.9691,0.0002397,248.6408,111.4220,14.54826696
ORBCOMM FM113           ,41185U,15081G,20302.53667683,.00000016,00000-0,42080-4,0,9990,41185,47.0014,240.0972,0.0002454,259.3434,100.7173,14.54819223
ORBCOMM FM115           ,41186U,15081H,20302.82568142,-.00000035,00000-0,28837-4,0,9999,41186,46.9983,133.9414,0.0000866,252.3730,107.7061,14.58669428
ORBCOMM FM108           ,41187U,15081J,20302.49482366,-.00000024,00000-0,32717-4,0,9996,41187,47.0036,151.1360,0.0001596,127.0017,233.1014,14.54825592
ORBCOMM FM117           ,41188U,15081K,20302.73647962,-.00000011,00000-0,35631-4,0,9993,41188,46.9997,149.3490,0.0002217,149.2647,210.8368,14.54831319
ORBCOMM FM116           ,41189U,15081L,20302.51396121,.00000015,00000-0,41703-4,0,9998,41189,47.0018,240.0445,0.0002439,249.1246,110.9378,14.54823781
EXPRESS-AMU1            ,41191U,15082A,20302.78382601,.00000153,00000-0,00000+0,0,9992,41191,0.0169,269.4463,0.0002671,303.5794,142.8628,1.00274327 
GAOFEN 4                ,41194U,15083A,20302.56438284,-.00000338,00000-0,00000-0,0,9998,41194,0.1009,102.8095,0.0001656,74.1976,169.2140,1.00267734 
BELINTERSAT-1           ,41238U,16001A,20302.43510558,.00000103,00000-0,00000+0,0,9997,41238,0.0493,69.7313,0.0001549,112.9690,62.6919,1.00272078 
JASON-3                 ,41240U,16002A,20302.55011537,-.00000055,00000-0,27744-4,0,9993,41240,66.0400,88.6932,0.0007350,265.4767,94.5409,12.80931089
IRNSS-1E                ,41241U,16003A,20302.34146594,-.00000271,00000-0,00000-0,0,9996,41241,28.6768,94.0911,0.0020286,178.5262,359.2821,1.00270306 
EUTELSAT 9B             ,41310U,16005A,20302.40466186,.00000058,00000-0,00000+0,0,9995,41310,0.0985,81.7592,0.0005437,177.4070,292.7241,1.00272433 
NAVSTAR 76 (USA 266)    ,41328U,16007A,20300.73452302,.00000020,00000-0,00000-0,0,9995,41328,54.8307,171.2283,0.0043493,221.4350,138.3196,2.00572375 
COSMOS 2514 [GLONASS-M] ,41330U,16008A,20302.58684183,-.00000088,00000-0,00000-0,0,9993,41330,65.5314,22.8837,0.0011720,209.9884,158.3678,2.13102839 
KMS 4                   ,41332U,16009A,20302.77485525,.00002852,00000-0,86618-4,0,9999,41332,97.3110,12.9535,0.0020837,316.8961,43.0650,15.34713753
SENTINEL-3A             ,41335U,16011A,20302.74623604,-.00000000,00000-0,18035-4,0,9996,41335,98.6250,7.5820,0.0001274,107.7984,252.3336,14.26737950
HORYU-4                 ,41340U,16012D,20302.45113613,.00000737,00000-0,48845-4,0,9993,41340,31.0043,204.7588,0.0013698,28.6332,331.5053,15.01597386
SES-9                   ,41380U,16013A,20302.75466094,-.00000348,00000-0,00000+0,0,9990,41380,0.0170,267.6295,0.0001096,236.7763,273.1480,1.00271589 
EUTELSAT 65 WEST A      ,41382U,16014A,20302.48360877,-.00000280,00000-0,00000-0,0,9991,41382,0.0560,0.4246,0.0002129,204.9865,300.7777,1.00268750 
IRNSS-1F                ,41384U,16015A,20302.78382601,.00000159,00000-0,00000+0,0,9999,41384,2.0430,208.0989,0.0018135,182.7678,321.4054,1.00274942 
RESURS P3               ,41386U,16016A,20302.76598884,.00000894,00000-0,30191-4,0,9997,41386,97.2384,28.2501,0.0005648,38.6616,76.3286,15.33235653
COSMOS 2515             ,41394U,16020A,20302.40492038,.00000924,00000-0,80528-4,0,9999,41394,97.7972,244.7602,0.0035775,35.5126,324.8451,14.98921170
BEIDOU IGSO-6           ,41434U,16021A,20301.80049572,-.00000156,00000-0,00000-0,0,9990,41434,57.2287,59.1056,0.0042183,204.1521,157.0169,1.00273634 
SENTINEL-1B             ,41456U,16025A,20302.70995398,-.00000151,00000-0,-22231-4,0,9994,41456,98.1825,307.6282,0.0001254,85.2824,274.8519,14.59197127
MICROSCOPE              ,41457U,16025B,20302.77990000,.00000153,00000-0,46648-4,0,9995,41457,98.2470,305.3216,0.0001920,84.8817,275.2599,14.54182436
E-ST@R-II               ,41459U,16025D,20302.82570331,.00003241,00000-0,16342-3,0,9992,41459,98.1143,59.8866,0.0164560,122.6035,239.1206,15.06859886
AAUSAT 4                ,41460U,16025E,20302.75227791,.00005216,00000-0,25184-3,0,9993,41460,98.1146,62.6347,0.0152765,110.1834,251.5960,15.09371038
MVL-300                 ,41464U,16026A,20302.86803333,.00000904,00000-0,31851-4,0,9990,41464,97.1275,183.8828,0.0012638,143.4747,281.1325,15.31705157
AIST-2D (RS-48)         ,41465U,16026B,20302.50169190,.00002573,00000-0,77656-4,0,9995,41465,97.1324,188.2671,0.0012776,123.8905,359.4404,15.35081438
IRNSS-1G                ,41469U,16027A,20302.52132889,-.00000338,00000-0,00000-0,0,9990,41469,2.0517,211.4206,0.0002987,310.8050,192.2441,1.00269669 
JCSAT-2B                ,41471U,16028A,20302.74261233,-.00000168,00000-0,00000+0,0,9994,41471,0.0186,234.7085,0.0001808,337.7300,246.4401,1.00270593 
YAOGAN 30               ,41473U,16029A,20302.83364975,.00000018,00000-0,97999-5,0,9996,41473,97.8441,351.4579,0.0017130,33.2023,327.0252,14.76319025
GSAT0211 (GALILEO 14)   ,41549U,16030A,20300.88535581,-.00000026,00000-0,00000-0,0,9990,41549,56.1956,278.3467,0.0005002,301.5548,58.3761,1.70474623 
GSAT0210 (GALILEO 13)   ,41550U,16030B,20301.17823276,-.00000027,00000-0,00000-0,0,9997,41550,56.1948,278.3402,0.0004804,278.5259,81.3982,1.70474612 
THAICOM 8               ,41552U,16031A,20302.72760773,-.00000123,00000-0,00000+0,0,9990,41552,0.0912,81.0137,0.0001170,291.5773,5.3404,1.00268463 
COSMOS 2516 [GLONASS-M] ,41554U,16032A,20301.64157928,-.00000027,00000-0,00000-0,0,9999,41554,64.0695,262.2613,0.0014465,224.3711,29.8646,2.13101746 
ZIYUAN 3-2 (ZY 3-2)     ,41556U,16033A,20302.77292565,.00001012,00000-0,48284-4,0,9998,41556,97.3529,14.8723,0.0001411,305.7162,169.5698,15.21295330
NUSAT-1 (FRESCO)        ,41557U,16033B,20302.78311271,.00002199,00000-0,82229-4,0,9990,41557,97.4009,32.1479,0.0012844,343.0043,132.8087,15.28355499
NUSAT-2 (BATATA)        ,41558U,16033C,20302.83600811,.00002472,00000-0,86646-4,0,9999,41558,97.4080,35.0174,0.0011788,338.9335,137.7017,15.30377355
COSMOS 2517 (GEO-IK 2)  ,41579U,16034A,20302.76551515,-.00000192,00000-0,-12831-3,0,9994,41579,99.2459,313.5721,0.0000771,58.5236,301.6004,13.85901742
INTELSAT 31 (IS-31)     ,41581U,16035A,20302.54938469,-.00000154,00000-0,00000+0,0,9999,41581,0.0189,244.7844,0.0001744,329.8866,285.4167,1.00271482 
BEIDOU-2 G7             ,41586U,16037A,20302.74302016,-.00000356,00000-0,00000+0,0,9995,41586,1.7653,67.6792,0.0007832,0.5691,347.3833,1.00273609 
ABS-2A (MONGOLSAT-1)    ,41588U,16038A,20302.43972910,-.00000088,00000-0,00000+0,0,9992,41588,0.0145,262.8771,0.0000111,116.4129,251.0291,1.00269901 
EUTELSAT 117 WEST B     ,41589U,16038B,20302.40151973,-.00000016,00000-0,00000-0,0,9990,41589,0.0132,96.2756,0.0000132,217.4605,111.0448,1.00272371 
BRISAT                  ,41591U,16039A,20302.74191443,-.00000198,00000-0,00000+0,0,9997,41591,0.0191,270.8401,0.0002259,298.7655,245.5508,1.00272738 
ECHOSTAR 18             ,41592U,16039B,20302.48430667,-.00000285,00000-0,00000-0,0,9991,41592,0.0188,236.3452,0.0001620,342.5696,291.3983,1.00272206 
CARTOSAT-2C             ,41599U,16040A,20302.75420322,.00000856,00000-0,43747-4,0,9999,41599,97.4344,0.3013,0.0015456,104.4237,11.6956,15.19250692
SKYSAT-C1               ,41601U,16040C,20302.78962800,.00002288,00000-0,63042-4,0,9999,41601,97.2157,18.3737,0.0004700,56.6162,303.5533,15.38143349
GHGSAT-D                ,41602U,16040D,20302.73534638,.00001349,00000-0,59787-4,0,9997,41602,97.2947,357.1789,0.0010682,84.2662,275.9793,15.23240624
LAPAN-A3                ,41603U,16040E,20302.73295068,.00000366,00000-0,20072-4,0,9992,41603,97.2930,351.9817,0.0015159,94.8155,26.9727,15.19890705
BIROS                   ,41604U,16040F,20302.18034979,.00000766,00000-0,36280-4,0,9996,41604,97.2987,355.9228,0.0013935,80.0641,280.2168,15.22172141
M3MSAT                  ,41605U,16040G,20302.43476575,.00000738,00000-0,35699-4,0,9999,41605,97.2978,354.8088,0.0013804,91.5517,268.7300,15.21526812
