SatNAME,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
STARLINK-1710           ,46330U,20062F,20303.58334491,.00006092,00000-0,72331-4,0,9998,46330,52.9991,154.7673,0.0001903,32.5456,195.9102,15.62748132
STARLINK-1719           ,46331U,20062G,20303.83335648,.00000105,00000-0,26399-4,0,9994,46331,53.0011,161.2796,0.0001462,68.2954,245.3466,15.05582272
STARLINK-1721           ,46332U,20062H,20303.83335648,.00000254,00000-0,36591-4,0,9995,46332,52.9998,161.2883,0.0001486,65.6973,193.9447,15.05582063
STARLINK-1723           ,46333U,20062J,20303.83335648,.00000121,00000-0,27470-4,0,9995,46333,52.9977,161.2919,0.0001449,70.2731,99.3690,15.05581910
STARLINK-1725           ,46334U,20062K,20303.83335648,.00000113,00000-0,70824-5,0,9999,46334,52.9985,153.5423,0.0001847,33.7094,159.5651,15.62751686
STARLINK-1727           ,46335U,20062L,20303.58334491,.00055834,00000-0,38244-2,0,9994,46335,53.0038,162.3678,0.0001516,67.1847,24.6361,15.05546364
STARLINK-1738           ,46336U,20062M,20303.83335648,.00000090,00000-0,68273-5,0,9990,46336,52.9997,152.0695,0.0001826,34.3238,157.2551,15.62751815
STARLINK-1750           ,46337U,20062N,20303.58334491,.00014345,00000-0,16228-3,0,9997,46337,52.9984,154.0408,0.0001726,38.8142,177.3511,15.62742814
STARLINK-1752           ,46338U,20062P,20303.58334491,-.00002290,00000-0,-13801-3,0,9990,46338,52.9891,162.4614,0.0001451,73.4403,90.3604,15.05583023
STARLINK-1757           ,46339U,20062Q,20303.58334491,-.00005575,00000-0,-55074-4,0,9999,46339,52.9976,154.7457,0.0001890,30.6056,196.5741,15.62755994
STARLINK-1759           ,46340U,20062R,20303.58334491,.00026875,00000-0,18566-2,0,9998,46340,52.9997,162.4115,0.0001553,82.3178,225.5220,15.05579842
STARLINK-1760           ,46341U,20062S,20303.83335648,.00000103,00000-0,69681-5,0,9995,46341,52.9989,153.5428,0.0001869,33.0802,164.0094,15.62751727
STARLINK-1762           ,46342U,20062T,20303.75002315,-.00030248,00000-0,-20650-2,0,9994,46342,53.0022,161.6523,0.0001336,82.3713,121.3789,15.05591946
STARLINK-1764           ,46343U,20062U,20303.83335648,-.00081736,00000-0,-89294-3,0,9990,46343,52.9994,152.8229,0.0001821,42.7260,138.3206,15.62832271
STARLINK-1765           ,46344U,20062V,20303.83335648,-.00045884,00000-0,-49696-3,0,9997,46344,52.9979,152.7885,0.0001783,35.0211,163.8032,15.62808794
STARLINK-1767           ,46345U,20062W,20303.75002315,-.00033305,00000-0,-22768-2,0,9996,46345,52.9993,161.6640,0.0001528,72.7486,41.0168,15.05588997
STARLINK-1546           ,46346U,20062X,20303.75002315,-.00048295,00000-0,-52327-3,0,9996,46346,52.9991,153.8669,0.0001853,31.5664,85.0182,15.62821869
STARLINK-1547           ,46347U,20062Y,20303.58334491,.00050879,00000-0,55759-3,0,9992,46347,52.9988,154.7298,0.0001752,44.3081,203.8974,15.62771293
STARLINK-1553           ,46348U,20062Z,20303.58334491,-.00022392,00000-0,-23910-3,0,9998,46348,52.9989,154.7552,0.0001792,34.7161,195.7837,15.62779824
STARLINK-1575           ,46349U,20062AA,20303.75002315,-.00050223,00000-0,-54530-3,0,9991,46349,52.9990,153.8958,0.0001827,37.0189,72.0560,15.62785200
STARLINK-1617           ,46350U,20062AB,20303.75002315,-.00028473,00000-0,-19426-2,0,9999,46350,53.0244,161.5143,0.0001884,78.3860,251.3958,15.05583423
STARLINK-1646           ,46351U,20062AC,20303.83335648,.00007299,00000-0,85442-4,0,9991,46351,52.9987,152.8126,0.0001957,35.9833,149.5033,15.62765288
STARLINK-1653           ,46352U,20062AD,20303.75002315,-.00036329,00000-0,-39229-3,0,9994,46352,52.9992,153.9408,0.0001979,35.7681,50.4181,15.62775827
STARLINK-1656           ,46353U,20062AE,20303.58334491,.00023646,00000-0,16365-2,0,9990,46353,52.9850,162.4936,0.0001755,80.4157,137.4181,15.05582147
STARLINK-1657           ,46354U,20062AF,20303.58334491,.00025093,00000-0,17357-2,0,9991,46354,52.9983,162.4101,0.0001882,81.0906,190.6615,15.05569805
STARLINK-1661           ,46355U,20062AG,20303.75002315,-.00028441,00000-0,-19397-2,0,9996,46355,53.0023,161.6533,0.0001626,75.1592,164.5766,15.05597142
STARLINK-1665           ,46356U,20062AH,20303.58334491,.00029108,00000-0,20087-2,0,9998,46356,53.0018,162.3998,0.0001504,85.5266,276.3534,15.05579470
STARLINK-1666           ,46357U,20062AJ,20303.58334491,.00049514,00000-0,54342-3,0,9994,46357,52.9984,154.7563,0.0001710,36.5763,196.3972,15.62745763
STARLINK-1690           ,46358U,20062AK,20303.83335648,-.00027900,00000-0,-19022-2,0,9990,46358,53.0137,161.2049,0.0001795,77.9909,307.6409,15.05599237
STARLINK-1707           ,46359U,20062AL,20303.58334491,.00049733,00000-0,54567-3,0,9998,46359,52.9987,154.7104,0.0001376,38.4443,214.9089,15.62751556
STARLINK-1713           ,46360U,20062AM,20303.83335648,-.00043348,00000-0,-46963-3,0,9992,46360,52.9996,152.7638,0.0002032,34.6963,175.8669,15.62775280
STARLINK-1722           ,46361U,20062AN,20303.83335648,.00013881,00000-0,15699-3,0,9992,46361,52.9990,153.4793,0.0002357,29.7663,193.3322,15.62783007
STARLINK-1726           ,46362U,20062AP,20303.75002315,-.00077904,00000-0,-85161-3,0,9995,46362,52.9995,153.1805,0.0002130,40.4383,55.9268,15.62794947
STARLINK-1739           ,46363U,20062AQ,20303.75002315,-.00004441,00000-0,-42634-4,0,9991,46363,52.9983,153.9183,0.0001962,43.4687,55.3774,15.62780179
STARLINK-1763           ,46364U,20062AR,20303.83335648,.00005539,00000-0,66267-4,0,9994,46364,52.9989,152.7875,0.0001906,46.8214,156.1214,15.62760607
STARLINK-1550           ,46365U,20062AS,20303.58334491,-.00024639,00000-0,-26384-3,0,9991,46365,52.9985,154.7088,0.0001686,31.3072,218.1996,15.62772454
STARLINK-1651           ,46366U,20062AT,20303.75002315,-.00008566,00000-0,-87749-4,0,9992,46366,52.9990,153.8912,0.0001695,28.6299,84.2686,15.62767853
STARLINK-1652           ,46367U,20062AU,20303.58334491,.00027729,00000-0,19159-2,0,9995,46367,53.0009,162.4099,0.0001627,81.2119,244.6048,15.05557929
STARLINK-1658           ,46368U,20062AV,20303.58334491,.00048124,00000-0,52772-3,0,9997,46368,52.9985,154.7553,0.0001595,56.5459,172.5605,15.62780087
STARLINK-1662           ,46369U,20062AW,20303.58334491,-.00020133,00000-0,-21436-3,0,9993,46369,52.9991,154.7580,0.0001897,28.4266,203.3095,15.62776040
STARLINK-1670           ,46370U,20062AX,20303.58334491,.00049068,00000-0,53837-3,0,9991,46370,52.9992,154.0448,0.0001805,32.0521,184.7316,15.62757060
STARLINK-1688           ,46371U,20062AY,20303.83335648,.00002544,00000-0,33585-4,0,9992,46371,52.9989,152.8061,0.0001864,33.2096,156.0506,15.62774660
STARLINK-1689           ,46372U,20062AZ,20303.83335648,-.00027296,00000-0,-18611-2,0,9997,46372,53.0049,161.2663,0.0001915,80.5958,269.0524,15.05585526
STARLINK-1691           ,46373U,20062BA,20303.58334491,.00050393,00000-0,55232-3,0,9998,46373,52.9993,154.0155,0.0002118,33.0433,193.9744,15.62772286
STARLINK-1711           ,46374U,20062BB,20303.83335648,.00005016,00000-0,60531-4,0,9993,46374,52.9982,153.5095,0.0001949,35.8068,173.3306,15.62775910
STARLINK-1724           ,46375U,20062BC,20303.58334491,-.00046468,00000-0,-50366-3,0,9993,46375,52.9989,154.7008,0.0002000,35.2020,221.9408,15.62794848
STARLINK-1742           ,46376U,20062BD,20303.58334491,.00049948,00000-0,54770-3,0,9991,46376,52.9990,154.7074,0.0001786,43.3086,208.6843,15.62764694
STARLINK-1745           ,46377U,20062BE,20303.58334491,.00049566,00000-0,54340-3,0,9991,46377,52.9990,153.9944,0.0001871,30.3137,208.9969,15.62772987
STARLINK-1751           ,46378U,20062BF,20303.58334491,.00052154,00000-0,57116-3,0,9993,46378,52.9999,153.9738,0.0001624,58.2539,188.6835,15.62778986
STARLINK-1756           ,46379U,20062BG,20303.83335648,-.00053632,00000-0,-58281-3,0,9995,46379,52.9991,153.5067,0.0002944,24.4290,179.7691,15.62787187
STARLINK-1758           ,46380U,20062BH,20303.83335648,.00006189,00000-0,73354-4,0,9999,46380,52.9991,153.5180,0.0001666,30.8197,170.8591,15.62759158
STARLINK-1768           ,46381U,20062BJ,20303.58334491,.00054399,00000-0,59550-3,0,9994,46381,52.9993,154.7022,0.0001942,46.9384,212.7022,15.62771327
STARLINK-1769           ,46382U,20062BK,20303.58334491,-.00015511,00000-0,-16358-3,0,9999,46382,52.9993,153.9856,0.0001713,45.6072,198.8039,15.62797984
STARLINK-1770           ,46383U,20062BL,20303.58334491,-.00000413,00000-0,-91463-5,0,9997,46383,52.9935,162.4400,0.0001391,81.0906,118.7111,15.05581847
STARLINK-1771           ,46384U,20062BM,20303.58334491,-.00000525,00000-0,-16843-4,0,9990,46384,52.9958,162.4367,0.0001383,84.4555,97.3462,15.05582109
GAOFEN 11-2             ,46396U,20064A,20303.88252126,.00055934,27485-5,26044-3,0,9998,46396,97.3320,55.9107,0.0303312,342.7501,127.3255,15.39127874
JILIN-01 GAOFEN 3B      ,46454U,20065A,20303.82028957,.00000523,00000-0,37059-4,0,9993,46454,97.5332,358.6699,0.0015017,125.2173,8.6530,15.08948117
JILIN-01 GAOFEN 3C      ,46455U,20065B,20303.87332890,.00000275,00000-0,21178-4,0,9992,46455,97.5275,358.7176,0.0013994,130.6256,345.0181,15.09279753
JILIN-01 GAOFEN 3D      ,46456U,20065C,20303.86111243,.00000286,00000-0,21875-4,0,9995,46456,97.5372,358.7616,0.0014025,129.9796,282.7948,15.09300997
JILIN-01 GAOFEN 3E      ,46457U,20065D,20303.86015323,.00000273,00000-0,21044-4,0,9992,46457,97.5329,358.7381,0.0013824,133.1866,279.8156,15.09334968
JILIN-01 GAOFEN 3F      ,46458U,20065E,20303.74031088,.00000272,00000-0,20898-4,0,9991,46458,97.5256,358.5905,0.0015084,134.8022,12.9760,15.09493898
JILIN-01 GAOFEN 3G      ,46459U,20065F,20303.86136389,.00000298,00000-0,22491-4,0,9994,46459,97.5384,358.7849,0.0015187,134.4264,313.5799,15.09511028
JILIN-01 GAOFEN 3H      ,46460U,20065G,20303.86476397,.00000320,00000-0,23861-4,0,9990,46460,97.5272,358.7243,0.0015860,134.0890,336.4029,15.09536676
JILIN-01 GAOFEN 3I      ,46461U,20065H,20303.86035249,.00000317,00000-0,23668-4,0,9999,46461,97.5368,358.7754,0.0015956,134.2083,314.1532,15.09547335
JILIN-01 GAOFEN 3J      ,46462U,20065J,20303.86245934,.00000413,00000-0,29505-4,0,9997,46462,97.5315,358.7561,0.0016295,135.3766,342.8206,15.09662308
HAIYANG-2C              ,46469U,20066A,20302.29512707,-.00000082,00000-0,-43545-6,0,9992,46469,65.9969,298.9799,0.0009831,236.1872,123.8283,13.83373338
HJ-2A                   ,46478U,20067A,20303.78691582,.00000053,00000-0,15330-4,0,9992,46478,98.0447,18.9184,0.0018140,260.5877,99.3283,14.75720952
HJ-2B                   ,46479U,20067B,20303.76263060,.00000076,00000-0,18395-4,0,9996,46479,98.0461,18.9557,0.0023672,266.2743,93.5760,14.76915504
GONETS-M 17             ,46486U,20068A,20303.64144362,.00000010,00000-0,00000-0,0,9993,46486,82.5011,186.8028,0.0013091,192.8185,167.2567,12.41044262
GONETS-M 18             ,46487U,20068B,20303.78665264,.00000010,00000-0,00000+0,0,9997,46487,82.4964,186.6727,0.0013475,199.2987,160.7583,12.41646783
GONETS-M 19             ,46488U,20068C,20303.44673780,.00000010,00000-0,00000+0,0,9993,46488,82.4997,186.8703,0.0013228,213.1496,146.7532,12.42870547
MEZNSAT                 ,46489U,20068D,20303.55935586,.00001430,00000-0,10877-3,0,9995,46489,97.6702,236.7737,0.0019841,132.5940,227.6954,15.03575416
YARILO 1                ,46490U,20068E,20303.56037077,.00001661,00000-0,12581-3,0,9996,46490,97.6694,236.7713,0.0019552,135.0906,225.1893,15.03528044
YARILO 2                ,46491U,20068F,20303.56113273,.00001603,00000-0,12168-3,0,9997,46491,97.6692,236.7704,0.0019286,135.8302,224.4470,15.03491380
DEKART                  ,46493U,20068H,20303.36255275,.00001276,00000-0,97982-4,0,9990,46493,97.6694,236.5710,0.0019386,138.0472,222.2232,15.03428397
NORBI                   ,46494U,20068J,20303.56412262,.00001578,00000-0,12034-3,0,9993,46494,97.6703,236.7657,0.0018888,138.2662,222.0016,15.03338172
SALSAT                  ,46495U,20068K,20303.36638228,.00001364,00000-0,10497-3,0,9998,46495,97.6688,236.5652,0.0017464,131.2206,229.0525,15.03237214
ICEYE-X7                ,46496U,20068L,20303.57357207,.00001227,00000-0,95840-4,0,9991,46496,97.6658,236.7470,0.0016409,135.5999,224.6554,15.02869623
ICEYE-X6                ,46497U,20068M,20303.60578976,.00001126,00000-0,88406-4,0,9992,46497,97.6678,236.7862,0.0016189,135.3774,36.3414,15.02843598
KEPLER-5 (AMIDALA)      ,46498U,20068N,20302.38634983,-.00000059,00000-0,14527-6,0,9998,46498,97.6653,235.5500,0.0013510,144.6788,215.5335,15.02279855
KEPLER-4 (ANTILLES)     ,46499U,20068P,20303.25324604,-.00000061,00000-0,39303-8,0,9996,46499,97.6652,236.4064,0.0013345,142.6409,217.5746,15.02229850
LEMUR-2-SLICERS         ,46500U,20068Q,20303.38725159,.00000638,00000-0,52933-4,0,9992,46500,97.6659,236.5343,0.0012459,140.2817,219.9329,15.02210114
LEMUR-2-DAYWZAGOODDAY   ,46501U,20068R,20303.32162266,.00000390,00000-0,34226-4,0,9991,46501,97.6672,236.4710,0.0012483,140.5404,219.6729,15.02158149
LEMUR-2-SUSURRUS        ,46502U,20068S,20303.32347691,.00000783,00000-0,64194-4,0,9992,46502,97.6665,236.4672,0.0012119,141.7471,218.4613,15.02075092
LEMUR-2-NICHOL          ,46503U,20068T,20303.32458337,.00000297,00000-0,27236-4,0,9999,46503,97.6670,236.4657,0.0012100,141.2096,218.9996,15.02014489
FLOCK 4V-16             ,46527U,20061BD,20303.48930552,.00000809,00000-0,47383-4,0,9993,46527,97.4663,15.5591,0.0009827,39.6863,320.5086,15.14565608
FLOCK 4V-15             ,46528U,20061BE,20303.19264825,.00000915,00000-0,50966-4,0,9994,46528,97.4621,15.3292,0.0004570,75.7890,284.3850,15.16082176
FLOCK 4V-17             ,46529U,20061BF,20303.46286568,.00000931,00000-0,51999-4,0,9998,46529,97.4590,15.5736,0.0004502,63.4984,296.6710,15.15923468
CYGNUS NG-14            ,46530U,20069A,20303.53528079,.00001917,00000-0,42437-4,0,9994,46530,51.6459,43.7004,0.0001723,73.4513,38.1823,15.49351965
STARLINK-1644           ,46532U,20070A,20303.83335648,.00019188,00000-0,21556-3,0,9996,46532,53.0007,327.2686,0.0001385,52.1647,217.4569,15.62672126
STARLINK-1648           ,46533U,20070B,20303.58334491,-.00032062,00000-0,-34555-3,0,9995,46533,52.9981,328.4527,0.0001373,57.3646,266.4648,15.62763088
STARLINK-1659           ,46534U,20070C,20303.83335648,.00072017,00000-0,79007-3,0,9992,46534,53.0002,327.2723,0.0001309,55.3384,216.9017,15.62599411
STARLINK-1663           ,46535U,20070D,20303.83335648,-.00038011,00000-0,-41201-3,0,9996,46535,53.0004,327.2534,0.0001437,57.3269,218.6421,15.62703756
STARLINK-1668           ,46536U,20070E,20303.83335648,.00122137,00000-0,13303-2,0,9999,46536,53.0009,327.2543,0.0001394,55.1248,222.2482,15.62547859
STARLINK-1672           ,46537U,20070F,20303.83335648,.00082413,00000-0,90169-3,0,9998,46537,52.9985,327.2215,0.0001368,57.5190,235.0429,15.62611888
STARLINK-1678           ,46538U,20070G,20303.83335648,-.00024662,00000-0,-26482-3,0,9990,46538,53.0008,327.2624,0.0001270,54.1160,220.5731,15.62703580
STARLINK-1684           ,46539U,20070H,20303.58334491,-.00001022,00000-0,-53278-5,0,9998,46539,52.9987,328.4633,0.0001256,65.5358,249.2381,15.62752397
STARLINK-1685           ,46540U,20070J,20303.83335648,-.00552629,00000-0,-54235-2,0,9998,46540,52.9869,326.8670,0.0002756,269.7156,184.7004,15.67071118
STARLINK-1687           ,46541U,20070K,20303.83335648,-.01016904,00000-0,-11085-1,0,9996,46541,52.9876,325.6703,0.0001072,78.8269,222.9923,15.65442480
STARLINK-1692           ,46542U,20070L,20303.83335648,.00014404,00000-0,16289-3,0,9990,46542,53.0011,327.2379,0.0001365,64.5639,219.0503,15.62747687
STARLINK-1693           ,46543U,20070M,20303.83335648,-.00000431,00000-0,11312-5,0,9991,46543,53.0003,327.2327,0.0001109,69.5628,219.1711,15.62780348
STARLINK-1694           ,46544U,20070N,20303.83335648,-.00041406,00000-0,-44617-3,0,9992,46544,53.0003,327.2683,0.0001235,67.5514,204.1702,15.62894347
STARLINK-1696           ,46545U,20070P,20303.58334491,.00059761,00000-0,65313-3,0,9997,46545,53.0004,328.4691,0.0001382,55.7841,250.2210,15.62774524
STARLINK-1697           ,46546U,20070Q,20303.58334491,.00060316,00000-0,65956-3,0,9999,46546,53.0002,328.4682,0.0001357,53.5901,258.8199,15.62756492
STARLINK-1698           ,46547U,20070R,20303.83335648,.00032012,00000-0,35365-3,0,9996,46547,53.0007,327.2128,0.0001184,63.2585,230.4950,15.62782291
STARLINK-1699           ,46548U,20070S,20303.58334491,.00071567,00000-0,78075-3,0,9997,46548,53.0005,328.4524,0.0001200,55.8178,266.7009,15.62746110
STARLINK-1700           ,46549U,20070T,20303.83335648,.00013805,00000-0,15624-3,0,9993,46549,53.0011,327.2505,0.0001293,62.4582,216.0833,15.62770326
STARLINK-1701           ,46550U,20070U,20303.83335648,.00033535,00000-0,37032-3,0,9994,46550,53.0006,327.2364,0.0001046,57.4443,227.4887,15.62769290
STARLINK-1702           ,46551U,20070V,20303.45443629,.00020137,00000-0,19728-3,0,9998,46551,52.9896,328.9848,0.0001039,359.9955,0.1058,15.66123457
STARLINK-1649           ,46552U,20070W,20303.83335648,.00002008,00000-0,27840-4,0,9994,46552,53.0003,327.2497,0.0001393,58.2276,220.9443,15.62670680
STARLINK-1664           ,46553U,20070X,20303.83335648,.00085004,00000-0,92853-3,0,9997,46553,52.9989,327.2278,0.0001151,56.2860,233.0525,15.62640530
STARLINK-1671           ,46554U,20070Y,20303.58334491,-.00003870,00000-0,-36400-4,0,9995,46554,53.0000,328.4897,0.0001264,52.2621,254.3235,15.62788067
STARLINK-1674           ,46555U,20070Z,20303.83335648,.00068056,00000-0,74630-3,0,9990,46555,53.0004,327.2217,0.0001200,54.4986,237.4037,15.62634186
STARLINK-1676           ,46556U,20070AA,20303.58334491,.00032311,00000-0,35734-3,0,9995,46556,53.0000,328.4926,0.0001128,54.3485,247.1638,15.62749543
STARLINK-1679           ,46557U,20070AB,20303.58334491,.00037268,00000-0,41114-3,0,9991,46557,52.9997,328.4652,0.0001080,45.9875,270.7885,15.62741966
STARLINK-1680           ,46558U,20070AC,20303.58334491,-.00034191,00000-0,-36922-3,0,9997,46558,52.9991,328.4635,0.0001238,46.4433,267.8754,15.62747134
STARLINK-1681           ,46559U,20070AD,20303.83335648,.00118715,00000-0,12887-2,0,9997,46559,53.0002,327.2298,0.0001261,65.1451,221.6172,15.62647980
STARLINK-1706           ,46560U,20070AE,20303.83335648,-.00002440,00000-0,-20813-4,0,9998,46560,53.0010,327.2580,0.0000901,57.7977,218.8243,15.62765127
STARLINK-1709           ,46561U,20070AF,20303.20954133,.00054392,00000-0,59283-3,0,9999,46561,52.9999,330.3211,0.0001184,50.2572,309.8544,15.62884110
STARLINK-1714           ,46562U,20070AG,20303.83335648,.00034496,00000-0,38065-3,0,9991,46562,53.0011,327.2194,0.0001324,68.8121,225.5257,15.62773835
STARLINK-1730           ,46563U,20070AH,20303.58334491,-.00018557,00000-0,-19719-3,0,9996,46563,53.0002,328.4201,0.0001088,59.0315,275.6802,15.62765290
STARLINK-1733           ,46564U,20070AJ,20303.58334491,.00060869,00000-0,66605-3,0,9994,46564,53.0005,328.4067,0.0001407,55.9207,286.3721,15.62735588
STARLINK-1735           ,46565U,20070AK,20303.58334491,.00059332,00000-0,64880-3,0,9991,46565,53.0002,328.4212,0.0001396,54.6748,277.3639,15.62763388
STARLINK-1740           ,46566U,20070AL,20303.83335648,.00028867,00000-0,31974-3,0,9992,46566,53.0013,327.2126,0.0001419,70.9761,226.0130,15.62770872
STARLINK-1741           ,46567U,20070AM,20303.83335648,-.00004765,00000-0,-46210-4,0,9996,46567,53.0017,327.1763,0.0000976,73.7410,238.5069,15.62767562
STARLINK-1743           ,46568U,20070AN,20303.83335648,-.00001669,00000-0,-12383-4,0,9991,46568,52.9995,327.1602,0.0000969,65.3531,251.9696,15.62778027
STARLINK-1747           ,46569U,20070AP,20303.58334491,.00056417,00000-0,61868-3,0,9999,46569,53.0003,328.4171,0.0001262,50.0315,289.7359,15.62711524
STARLINK-1748           ,46570U,20070AQ,20303.83335648,-.01193073,00000-0,-10231-1,0,9993,46570,52.9868,325.0390,0.0001128,85.3193,171.0068,15.71234645
STARLINK-1753           ,46571U,20070AR,20303.83335648,-.00044411,00000-0,-48074-3,0,9992,46571,52.9993,327.1893,0.0001045,56.8752,247.7127,15.62810592
STARLINK-1531           ,46572U,20070AS,20303.58334491,-.00001316,00000-0,-85393-5,0,9994,46572,52.9987,328.3911,0.0001518,59.7845,291.3679,15.62745007
STARLINK-1650           ,46573U,20070AT,20303.83335648,.00055683,00000-0,61228-3,0,9991,46573,53.0003,327.2620,0.0001273,54.2909,221.0667,15.62647642
STARLINK-1660           ,46574U,20070AU,20303.83335648,-.00026691,00000-0,-28722-3,0,9993,46574,53.0004,327.2506,0.0001241,55.0671,225.3531,15.62698861
STARLINK-1675           ,46575U,20070AV,20303.83335648,.00033857,00000-0,37485-3,0,9990,46575,53.0018,327.2255,0.0001411,61.9027,228.6554,15.62697142
